image,NV,MEL,BKL,BCC,AKIEC
BKL_gen_01158,0.0,0.0,1.0,0.0,0.0
BKL_gen_01159,0.0,0.0,1.0,0.0,0.0
BKL_gen_01160,0.0,0.0,1.0,0.0,0.0
BKL_gen_01161,0.0,0.0,1.0,0.0,0.0
BKL_gen_01162,0.0,0.0,1.0,0.0,0.0
BKL_gen_01163,0.0,0.0,1.0,0.0,0.0
BKL_gen_01164,0.0,0.0,1.0,0.0,0.0
BKL_gen_01165,0.0,0.0,1.0,0.0,0.0
BKL_gen_01166,0.0,0.0,1.0,0.0,0.0
BKL_gen_01167,0.0,0.0,1.0,0.0,0.0
BKL_gen_01168,0.0,0.0,1.0,0.0,0.0
BKL_gen_01169,0.0,0.0,1.0,0.0,0.0
BKL_gen_01170,0.0,0.0,1.0,0.0,0.0
BKL_gen_01171,0.0,0.0,1.0,0.0,0.0
BKL_gen_01172,0.0,0.0,1.0,0.0,0.0
BKL_gen_01173,0.0,0.0,1.0,0.0,0.0
BKL_gen_01174,0.0,0.0,1.0,0.0,0.0
BKL_gen_01175,0.0,0.0,1.0,0.0,0.0
BKL_gen_01176,0.0,0.0,1.0,0.0,0.0
BKL_gen_01177,0.0,0.0,1.0,0.0,0.0
BKL_gen_01178,0.0,0.0,1.0,0.0,0.0
BKL_gen_01179,0.0,0.0,1.0,0.0,0.0
BKL_gen_01180,0.0,0.0,1.0,0.0,0.0
BKL_gen_01181,0.0,0.0,1.0,0.0,0.0
BKL_gen_01182,0.0,0.0,1.0,0.0,0.0
BKL_gen_01183,0.0,0.0,1.0,0.0,0.0
BKL_gen_01184,0.0,0.0,1.0,0.0,0.0
BKL_gen_01185,0.0,0.0,1.0,0.0,0.0
BKL_gen_01186,0.0,0.0,1.0,0.0,0.0
BKL_gen_01187,0.0,0.0,1.0,0.0,0.0
BKL_gen_01188,0.0,0.0,1.0,0.0,0.0
BKL_gen_01189,0.0,0.0,1.0,0.0,0.0
BKL_gen_01190,0.0,0.0,1.0,0.0,0.0
BKL_gen_01191,0.0,0.0,1.0,0.0,0.0
BKL_gen_01192,0.0,0.0,1.0,0.0,0.0
BKL_gen_01193,0.0,0.0,1.0,0.0,0.0
BKL_gen_01194,0.0,0.0,1.0,0.0,0.0
BKL_gen_01195,0.0,0.0,1.0,0.0,0.0
BKL_gen_01196,0.0,0.0,1.0,0.0,0.0
BKL_gen_01197,0.0,0.0,1.0,0.0,0.0
BKL_gen_01198,0.0,0.0,1.0,0.0,0.0
BKL_gen_01199,0.0,0.0,1.0,0.0,0.0
BKL_gen_01200,0.0,0.0,1.0,0.0,0.0
BKL_gen_01201,0.0,0.0,1.0,0.0,0.0
BKL_gen_01202,0.0,0.0,1.0,0.0,0.0
BKL_gen_01203,0.0,0.0,1.0,0.0,0.0
BKL_gen_01204,0.0,0.0,1.0,0.0,0.0
BKL_gen_01205,0.0,0.0,1.0,0.0,0.0
BKL_gen_01206,0.0,0.0,1.0,0.0,0.0
BKL_gen_01207,0.0,0.0,1.0,0.0,0.0
BKL_gen_01208,0.0,0.0,1.0,0.0,0.0
BKL_gen_01209,0.0,0.0,1.0,0.0,0.0
BKL_gen_01210,0.0,0.0,1.0,0.0,0.0
BKL_gen_01211,0.0,0.0,1.0,0.0,0.0
BKL_gen_01212,0.0,0.0,1.0,0.0,0.0
BKL_gen_01213,0.0,0.0,1.0,0.0,0.0
BKL_gen_01214,0.0,0.0,1.0,0.0,0.0
BKL_gen_01215,0.0,0.0,1.0,0.0,0.0
BKL_gen_01216,0.0,0.0,1.0,0.0,0.0
BKL_gen_01217,0.0,0.0,1.0,0.0,0.0
BKL_gen_01218,0.0,0.0,1.0,0.0,0.0
BKL_gen_01219,0.0,0.0,1.0,0.0,0.0
BKL_gen_01220,0.0,0.0,1.0,0.0,0.0
BKL_gen_01221,0.0,0.0,1.0,0.0,0.0
BKL_gen_01222,0.0,0.0,1.0,0.0,0.0
BKL_gen_01223,0.0,0.0,1.0,0.0,0.0
BKL_gen_01224,0.0,0.0,1.0,0.0,0.0
BKL_gen_01225,0.0,0.0,1.0,0.0,0.0
BKL_gen_01226,0.0,0.0,1.0,0.0,0.0
BKL_gen_01227,0.0,0.0,1.0,0.0,0.0
BKL_gen_01228,0.0,0.0,1.0,0.0,0.0
BKL_gen_01229,0.0,0.0,1.0,0.0,0.0
BKL_gen_01230,0.0,0.0,1.0,0.0,0.0
BKL_gen_01231,0.0,0.0,1.0,0.0,0.0
BKL_gen_01232,0.0,0.0,1.0,0.0,0.0
BKL_gen_01233,0.0,0.0,1.0,0.0,0.0
BKL_gen_01234,0.0,0.0,1.0,0.0,0.0
BKL_gen_01235,0.0,0.0,1.0,0.0,0.0
BKL_gen_01236,0.0,0.0,1.0,0.0,0.0
BKL_gen_01237,0.0,0.0,1.0,0.0,0.0
BKL_gen_01238,0.0,0.0,1.0,0.0,0.0
BKL_gen_01239,0.0,0.0,1.0,0.0,0.0
BKL_gen_01240,0.0,0.0,1.0,0.0,0.0
BKL_gen_01241,0.0,0.0,1.0,0.0,0.0
BKL_gen_01242,0.0,0.0,1.0,0.0,0.0
BKL_gen_01243,0.0,0.0,1.0,0.0,0.0
BKL_gen_01244,0.0,0.0,1.0,0.0,0.0
BKL_gen_01245,0.0,0.0,1.0,0.0,0.0
BKL_gen_01246,0.0,0.0,1.0,0.0,0.0
BKL_gen_01247,0.0,0.0,1.0,0.0,0.0
BKL_gen_01248,0.0,0.0,1.0,0.0,0.0
BKL_gen_01249,0.0,0.0,1.0,0.0,0.0
BKL_gen_01250,0.0,0.0,1.0,0.0,0.0
BKL_gen_01251,0.0,0.0,1.0,0.0,0.0
BKL_gen_01252,0.0,0.0,1.0,0.0,0.0
BKL_gen_01253,0.0,0.0,1.0,0.0,0.0
BKL_gen_01254,0.0,0.0,1.0,0.0,0.0
BKL_gen_01255,0.0,0.0,1.0,0.0,0.0
BKL_gen_01256,0.0,0.0,1.0,0.0,0.0
BKL_gen_01257,0.0,0.0,1.0,0.0,0.0
BKL_gen_01258,0.0,0.0,1.0,0.0,0.0
BKL_gen_01259,0.0,0.0,1.0,0.0,0.0
BKL_gen_01260,0.0,0.0,1.0,0.0,0.0
BKL_gen_01261,0.0,0.0,1.0,0.0,0.0
BKL_gen_01262,0.0,0.0,1.0,0.0,0.0
BKL_gen_01263,0.0,0.0,1.0,0.0,0.0
BKL_gen_01264,0.0,0.0,1.0,0.0,0.0
BKL_gen_01265,0.0,0.0,1.0,0.0,0.0
BKL_gen_01266,0.0,0.0,1.0,0.0,0.0
BKL_gen_01267,0.0,0.0,1.0,0.0,0.0
BKL_gen_01268,0.0,0.0,1.0,0.0,0.0
BKL_gen_01269,0.0,0.0,1.0,0.0,0.0
BKL_gen_01270,0.0,0.0,1.0,0.0,0.0
BKL_gen_01271,0.0,0.0,1.0,0.0,0.0
BKL_gen_01272,0.0,0.0,1.0,0.0,0.0
BKL_gen_01273,0.0,0.0,1.0,0.0,0.0
BKL_gen_01274,0.0,0.0,1.0,0.0,0.0
BKL_gen_01275,0.0,0.0,1.0,0.0,0.0
BKL_gen_01276,0.0,0.0,1.0,0.0,0.0
BKL_gen_01277,0.0,0.0,1.0,0.0,0.0
BKL_gen_01278,0.0,0.0,1.0,0.0,0.0
BKL_gen_01279,0.0,0.0,1.0,0.0,0.0
BKL_gen_01280,0.0,0.0,1.0,0.0,0.0
BKL_gen_01281,0.0,0.0,1.0,0.0,0.0
BKL_gen_01282,0.0,0.0,1.0,0.0,0.0
BKL_gen_01283,0.0,0.0,1.0,0.0,0.0
BKL_gen_01284,0.0,0.0,1.0,0.0,0.0
BKL_gen_01285,0.0,0.0,1.0,0.0,0.0
BKL_gen_01286,0.0,0.0,1.0,0.0,0.0
BKL_gen_01287,0.0,0.0,1.0,0.0,0.0
BKL_gen_01288,0.0,0.0,1.0,0.0,0.0
BKL_gen_01289,0.0,0.0,1.0,0.0,0.0
BKL_gen_01290,0.0,0.0,1.0,0.0,0.0
BKL_gen_01291,0.0,0.0,1.0,0.0,0.0
BKL_gen_01292,0.0,0.0,1.0,0.0,0.0
BKL_gen_01293,0.0,0.0,1.0,0.0,0.0
BKL_gen_01294,0.0,0.0,1.0,0.0,0.0
BKL_gen_01295,0.0,0.0,1.0,0.0,0.0
BKL_gen_01296,0.0,0.0,1.0,0.0,0.0
BKL_gen_01297,0.0,0.0,1.0,0.0,0.0
BKL_gen_01298,0.0,0.0,1.0,0.0,0.0
BKL_gen_01299,0.0,0.0,1.0,0.0,0.0
BKL_gen_01300,0.0,0.0,1.0,0.0,0.0
BKL_gen_01301,0.0,0.0,1.0,0.0,0.0
BKL_gen_01302,0.0,0.0,1.0,0.0,0.0
BKL_gen_01303,0.0,0.0,1.0,0.0,0.0
BKL_gen_01304,0.0,0.0,1.0,0.0,0.0
BKL_gen_01305,0.0,0.0,1.0,0.0,0.0
BKL_gen_01306,0.0,0.0,1.0,0.0,0.0
BKL_gen_01307,0.0,0.0,1.0,0.0,0.0
BKL_gen_01308,0.0,0.0,1.0,0.0,0.0
BKL_gen_01309,0.0,0.0,1.0,0.0,0.0
BKL_gen_01310,0.0,0.0,1.0,0.0,0.0
BKL_gen_01311,0.0,0.0,1.0,0.0,0.0
BKL_gen_01312,0.0,0.0,1.0,0.0,0.0
BKL_gen_01313,0.0,0.0,1.0,0.0,0.0
BKL_gen_01314,0.0,0.0,1.0,0.0,0.0
BKL_gen_01315,0.0,0.0,1.0,0.0,0.0
BKL_gen_01316,0.0,0.0,1.0,0.0,0.0
BKL_gen_01317,0.0,0.0,1.0,0.0,0.0
BKL_gen_01318,0.0,0.0,1.0,0.0,0.0
BKL_gen_01319,0.0,0.0,1.0,0.0,0.0
BKL_gen_01320,0.0,0.0,1.0,0.0,0.0
BKL_gen_01321,0.0,0.0,1.0,0.0,0.0
BKL_gen_01322,0.0,0.0,1.0,0.0,0.0
BKL_gen_01323,0.0,0.0,1.0,0.0,0.0
BKL_gen_01324,0.0,0.0,1.0,0.0,0.0
BKL_gen_01325,0.0,0.0,1.0,0.0,0.0
BKL_gen_01326,0.0,0.0,1.0,0.0,0.0
BKL_gen_01327,0.0,0.0,1.0,0.0,0.0
BKL_gen_01328,0.0,0.0,1.0,0.0,0.0
BKL_gen_01329,0.0,0.0,1.0,0.0,0.0
BKL_gen_01330,0.0,0.0,1.0,0.0,0.0
BKL_gen_01331,0.0,0.0,1.0,0.0,0.0
BKL_gen_01332,0.0,0.0,1.0,0.0,0.0
BKL_gen_01333,0.0,0.0,1.0,0.0,0.0
BKL_gen_01334,0.0,0.0,1.0,0.0,0.0
BKL_gen_01335,0.0,0.0,1.0,0.0,0.0
BKL_gen_01336,0.0,0.0,1.0,0.0,0.0
BKL_gen_01337,0.0,0.0,1.0,0.0,0.0
BKL_gen_01338,0.0,0.0,1.0,0.0,0.0
BKL_gen_01339,0.0,0.0,1.0,0.0,0.0
BKL_gen_01340,0.0,0.0,1.0,0.0,0.0
BKL_gen_01341,0.0,0.0,1.0,0.0,0.0
BKL_gen_01342,0.0,0.0,1.0,0.0,0.0
BKL_gen_01343,0.0,0.0,1.0,0.0,0.0
BKL_gen_01344,0.0,0.0,1.0,0.0,0.0
BKL_gen_01345,0.0,0.0,1.0,0.0,0.0
BKL_gen_01346,0.0,0.0,1.0,0.0,0.0
BKL_gen_01347,0.0,0.0,1.0,0.0,0.0
BKL_gen_01348,0.0,0.0,1.0,0.0,0.0
BKL_gen_01349,0.0,0.0,1.0,0.0,0.0
BKL_gen_01350,0.0,0.0,1.0,0.0,0.0
BKL_gen_01351,0.0,0.0,1.0,0.0,0.0
BKL_gen_01352,0.0,0.0,1.0,0.0,0.0
BKL_gen_01353,0.0,0.0,1.0,0.0,0.0
BKL_gen_01354,0.0,0.0,1.0,0.0,0.0
BKL_gen_01355,0.0,0.0,1.0,0.0,0.0
BKL_gen_01356,0.0,0.0,1.0,0.0,0.0
BKL_gen_01357,0.0,0.0,1.0,0.0,0.0
BKL_gen_01358,0.0,0.0,1.0,0.0,0.0
BKL_gen_01359,0.0,0.0,1.0,0.0,0.0
BKL_gen_01360,0.0,0.0,1.0,0.0,0.0
BKL_gen_01361,0.0,0.0,1.0,0.0,0.0
BKL_gen_01362,0.0,0.0,1.0,0.0,0.0
BKL_gen_01363,0.0,0.0,1.0,0.0,0.0
BKL_gen_01364,0.0,0.0,1.0,0.0,0.0
BKL_gen_01365,0.0,0.0,1.0,0.0,0.0
BKL_gen_01366,0.0,0.0,1.0,0.0,0.0
BKL_gen_01367,0.0,0.0,1.0,0.0,0.0
BKL_gen_01368,0.0,0.0,1.0,0.0,0.0
BKL_gen_01369,0.0,0.0,1.0,0.0,0.0
BKL_gen_01370,0.0,0.0,1.0,0.0,0.0
BKL_gen_01371,0.0,0.0,1.0,0.0,0.0
BKL_gen_01372,0.0,0.0,1.0,0.0,0.0
BKL_gen_01373,0.0,0.0,1.0,0.0,0.0
BKL_gen_01374,0.0,0.0,1.0,0.0,0.0
BKL_gen_01375,0.0,0.0,1.0,0.0,0.0
BKL_gen_01376,0.0,0.0,1.0,0.0,0.0
BKL_gen_01377,0.0,0.0,1.0,0.0,0.0
BKL_gen_01378,0.0,0.0,1.0,0.0,0.0
BKL_gen_01379,0.0,0.0,1.0,0.0,0.0
BKL_gen_01380,0.0,0.0,1.0,0.0,0.0
BKL_gen_01381,0.0,0.0,1.0,0.0,0.0
BKL_gen_01382,0.0,0.0,1.0,0.0,0.0
BKL_gen_01383,0.0,0.0,1.0,0.0,0.0
BKL_gen_01384,0.0,0.0,1.0,0.0,0.0
BKL_gen_01385,0.0,0.0,1.0,0.0,0.0
BKL_gen_01386,0.0,0.0,1.0,0.0,0.0
BKL_gen_01387,0.0,0.0,1.0,0.0,0.0
BKL_gen_01388,0.0,0.0,1.0,0.0,0.0
BKL_gen_01389,0.0,0.0,1.0,0.0,0.0
BKL_gen_01390,0.0,0.0,1.0,0.0,0.0
BKL_gen_01391,0.0,0.0,1.0,0.0,0.0
BKL_gen_01392,0.0,0.0,1.0,0.0,0.0
BKL_gen_01393,0.0,0.0,1.0,0.0,0.0
BKL_gen_01394,0.0,0.0,1.0,0.0,0.0
BKL_gen_01395,0.0,0.0,1.0,0.0,0.0
BKL_gen_01396,0.0,0.0,1.0,0.0,0.0
BKL_gen_01397,0.0,0.0,1.0,0.0,0.0
BKL_gen_01398,0.0,0.0,1.0,0.0,0.0
BKL_gen_01399,0.0,0.0,1.0,0.0,0.0
BKL_gen_01400,0.0,0.0,1.0,0.0,0.0
BKL_gen_01401,0.0,0.0,1.0,0.0,0.0
BKL_gen_01402,0.0,0.0,1.0,0.0,0.0
BKL_gen_01403,0.0,0.0,1.0,0.0,0.0
BKL_gen_01404,0.0,0.0,1.0,0.0,0.0
BKL_gen_01405,0.0,0.0,1.0,0.0,0.0
BKL_gen_01406,0.0,0.0,1.0,0.0,0.0
BKL_gen_01407,0.0,0.0,1.0,0.0,0.0
BKL_gen_01408,0.0,0.0,1.0,0.0,0.0
BKL_gen_01409,0.0,0.0,1.0,0.0,0.0
BKL_gen_01410,0.0,0.0,1.0,0.0,0.0
BKL_gen_01411,0.0,0.0,1.0,0.0,0.0
BKL_gen_01412,0.0,0.0,1.0,0.0,0.0
BKL_gen_01413,0.0,0.0,1.0,0.0,0.0
BKL_gen_01414,0.0,0.0,1.0,0.0,0.0
BKL_gen_01415,0.0,0.0,1.0,0.0,0.0
BKL_gen_01416,0.0,0.0,1.0,0.0,0.0
BKL_gen_01417,0.0,0.0,1.0,0.0,0.0
BKL_gen_01418,0.0,0.0,1.0,0.0,0.0
BKL_gen_01419,0.0,0.0,1.0,0.0,0.0
BKL_gen_01420,0.0,0.0,1.0,0.0,0.0
BKL_gen_01421,0.0,0.0,1.0,0.0,0.0
BKL_gen_01422,0.0,0.0,1.0,0.0,0.0
BKL_gen_01423,0.0,0.0,1.0,0.0,0.0
BKL_gen_01424,0.0,0.0,1.0,0.0,0.0
BKL_gen_01425,0.0,0.0,1.0,0.0,0.0
BKL_gen_01426,0.0,0.0,1.0,0.0,0.0
BKL_gen_01427,0.0,0.0,1.0,0.0,0.0
BKL_gen_01428,0.0,0.0,1.0,0.0,0.0
BKL_gen_01429,0.0,0.0,1.0,0.0,0.0
BKL_gen_01430,0.0,0.0,1.0,0.0,0.0
BKL_gen_01431,0.0,0.0,1.0,0.0,0.0
BKL_gen_01432,0.0,0.0,1.0,0.0,0.0
BKL_gen_01433,0.0,0.0,1.0,0.0,0.0
BKL_gen_01434,0.0,0.0,1.0,0.0,0.0
BKL_gen_01435,0.0,0.0,1.0,0.0,0.0
BKL_gen_01436,0.0,0.0,1.0,0.0,0.0
BKL_gen_01437,0.0,0.0,1.0,0.0,0.0
BKL_gen_01438,0.0,0.0,1.0,0.0,0.0
BKL_gen_01439,0.0,0.0,1.0,0.0,0.0
BKL_gen_01440,0.0,0.0,1.0,0.0,0.0
BKL_gen_01441,0.0,0.0,1.0,0.0,0.0
BKL_gen_01442,0.0,0.0,1.0,0.0,0.0
BKL_gen_01443,0.0,0.0,1.0,0.0,0.0
BKL_gen_01444,0.0,0.0,1.0,0.0,0.0
BKL_gen_01445,0.0,0.0,1.0,0.0,0.0
BKL_gen_01446,0.0,0.0,1.0,0.0,0.0
BKL_gen_01447,0.0,0.0,1.0,0.0,0.0
BKL_gen_01448,0.0,0.0,1.0,0.0,0.0
BKL_gen_01449,0.0,0.0,1.0,0.0,0.0
BKL_gen_01450,0.0,0.0,1.0,0.0,0.0
BKL_gen_01451,0.0,0.0,1.0,0.0,0.0
BKL_gen_01452,0.0,0.0,1.0,0.0,0.0
BKL_gen_01453,0.0,0.0,1.0,0.0,0.0
BKL_gen_01454,0.0,0.0,1.0,0.0,0.0
BKL_gen_01455,0.0,0.0,1.0,0.0,0.0
BKL_gen_01456,0.0,0.0,1.0,0.0,0.0
BKL_gen_01457,0.0,0.0,1.0,0.0,0.0
BKL_gen_01458,0.0,0.0,1.0,0.0,0.0
BKL_gen_01459,0.0,0.0,1.0,0.0,0.0
BKL_gen_01460,0.0,0.0,1.0,0.0,0.0
BKL_gen_01461,0.0,0.0,1.0,0.0,0.0
BKL_gen_01462,0.0,0.0,1.0,0.0,0.0
BKL_gen_01463,0.0,0.0,1.0,0.0,0.0
BKL_gen_01464,0.0,0.0,1.0,0.0,0.0
BKL_gen_01465,0.0,0.0,1.0,0.0,0.0
BKL_gen_01466,0.0,0.0,1.0,0.0,0.0
BKL_gen_01467,0.0,0.0,1.0,0.0,0.0
BKL_gen_01468,0.0,0.0,1.0,0.0,0.0
BKL_gen_01469,0.0,0.0,1.0,0.0,0.0
BKL_gen_01470,0.0,0.0,1.0,0.0,0.0
BKL_gen_01471,0.0,0.0,1.0,0.0,0.0
BKL_gen_01472,0.0,0.0,1.0,0.0,0.0
BKL_gen_01473,0.0,0.0,1.0,0.0,0.0
BKL_gen_01474,0.0,0.0,1.0,0.0,0.0
BKL_gen_01475,0.0,0.0,1.0,0.0,0.0
BKL_gen_01476,0.0,0.0,1.0,0.0,0.0
BKL_gen_01477,0.0,0.0,1.0,0.0,0.0
BKL_gen_01478,0.0,0.0,1.0,0.0,0.0
BKL_gen_01479,0.0,0.0,1.0,0.0,0.0
BKL_gen_01480,0.0,0.0,1.0,0.0,0.0
BKL_gen_01481,0.0,0.0,1.0,0.0,0.0
BKL_gen_01482,0.0,0.0,1.0,0.0,0.0
BKL_gen_01483,0.0,0.0,1.0,0.0,0.0
BKL_gen_01484,0.0,0.0,1.0,0.0,0.0
BKL_gen_01485,0.0,0.0,1.0,0.0,0.0
BKL_gen_01486,0.0,0.0,1.0,0.0,0.0
BKL_gen_01487,0.0,0.0,1.0,0.0,0.0
BKL_gen_01488,0.0,0.0,1.0,0.0,0.0
BKL_gen_01489,0.0,0.0,1.0,0.0,0.0
BKL_gen_01490,0.0,0.0,1.0,0.0,0.0
BKL_gen_01491,0.0,0.0,1.0,0.0,0.0
BKL_gen_01492,0.0,0.0,1.0,0.0,0.0
BKL_gen_01493,0.0,0.0,1.0,0.0,0.0
BKL_gen_01494,0.0,0.0,1.0,0.0,0.0
BKL_gen_01495,0.0,0.0,1.0,0.0,0.0
BKL_gen_01496,0.0,0.0,1.0,0.0,0.0
BKL_gen_01497,0.0,0.0,1.0,0.0,0.0
BKL_gen_01498,0.0,0.0,1.0,0.0,0.0
BKL_gen_01499,0.0,0.0,1.0,0.0,0.0
BKL_gen_01500,0.0,0.0,1.0,0.0,0.0
BKL_gen_01501,0.0,0.0,1.0,0.0,0.0
BKL_gen_01502,0.0,0.0,1.0,0.0,0.0
BKL_gen_01503,0.0,0.0,1.0,0.0,0.0
BKL_gen_01504,0.0,0.0,1.0,0.0,0.0
BKL_gen_01505,0.0,0.0,1.0,0.0,0.0
BKL_gen_01506,0.0,0.0,1.0,0.0,0.0
BKL_gen_01507,0.0,0.0,1.0,0.0,0.0
BKL_gen_01508,0.0,0.0,1.0,0.0,0.0
BKL_gen_01509,0.0,0.0,1.0,0.0,0.0
BKL_gen_01510,0.0,0.0,1.0,0.0,0.0
BKL_gen_01511,0.0,0.0,1.0,0.0,0.0
BKL_gen_01512,0.0,0.0,1.0,0.0,0.0
BKL_gen_01513,0.0,0.0,1.0,0.0,0.0
BKL_gen_01514,0.0,0.0,1.0,0.0,0.0
BKL_gen_01515,0.0,0.0,1.0,0.0,0.0
BKL_gen_01516,0.0,0.0,1.0,0.0,0.0
BKL_gen_01517,0.0,0.0,1.0,0.0,0.0
BKL_gen_01518,0.0,0.0,1.0,0.0,0.0
BKL_gen_01519,0.0,0.0,1.0,0.0,0.0
BKL_gen_01520,0.0,0.0,1.0,0.0,0.0
BKL_gen_01521,0.0,0.0,1.0,0.0,0.0
BKL_gen_01522,0.0,0.0,1.0,0.0,0.0
BKL_gen_01523,0.0,0.0,1.0,0.0,0.0
BKL_gen_01524,0.0,0.0,1.0,0.0,0.0
BKL_gen_01525,0.0,0.0,1.0,0.0,0.0
BKL_gen_01526,0.0,0.0,1.0,0.0,0.0
BKL_gen_01527,0.0,0.0,1.0,0.0,0.0
BKL_gen_01528,0.0,0.0,1.0,0.0,0.0
BKL_gen_01529,0.0,0.0,1.0,0.0,0.0
BKL_gen_01530,0.0,0.0,1.0,0.0,0.0
BKL_gen_01531,0.0,0.0,1.0,0.0,0.0
BKL_gen_01532,0.0,0.0,1.0,0.0,0.0
BKL_gen_01533,0.0,0.0,1.0,0.0,0.0
BKL_gen_01534,0.0,0.0,1.0,0.0,0.0
BKL_gen_01535,0.0,0.0,1.0,0.0,0.0
BKL_gen_01536,0.0,0.0,1.0,0.0,0.0
BKL_gen_01537,0.0,0.0,1.0,0.0,0.0
BKL_gen_01538,0.0,0.0,1.0,0.0,0.0
BKL_gen_01539,0.0,0.0,1.0,0.0,0.0
BKL_gen_01540,0.0,0.0,1.0,0.0,0.0
BKL_gen_01541,0.0,0.0,1.0,0.0,0.0
BKL_gen_01542,0.0,0.0,1.0,0.0,0.0
BKL_gen_01543,0.0,0.0,1.0,0.0,0.0
BKL_gen_01544,0.0,0.0,1.0,0.0,0.0
BKL_gen_01545,0.0,0.0,1.0,0.0,0.0
BKL_gen_01546,0.0,0.0,1.0,0.0,0.0
BKL_gen_01547,0.0,0.0,1.0,0.0,0.0
BKL_gen_01548,0.0,0.0,1.0,0.0,0.0
BKL_gen_01549,0.0,0.0,1.0,0.0,0.0
BKL_gen_01550,0.0,0.0,1.0,0.0,0.0
BKL_gen_01551,0.0,0.0,1.0,0.0,0.0
BKL_gen_01552,0.0,0.0,1.0,0.0,0.0
BKL_gen_01553,0.0,0.0,1.0,0.0,0.0
BKL_gen_01554,0.0,0.0,1.0,0.0,0.0
BKL_gen_01555,0.0,0.0,1.0,0.0,0.0
BKL_gen_01556,0.0,0.0,1.0,0.0,0.0
BKL_gen_01557,0.0,0.0,1.0,0.0,0.0
BKL_gen_01558,0.0,0.0,1.0,0.0,0.0
BKL_gen_01559,0.0,0.0,1.0,0.0,0.0
BKL_gen_01560,0.0,0.0,1.0,0.0,0.0
BKL_gen_01561,0.0,0.0,1.0,0.0,0.0
BKL_gen_01562,0.0,0.0,1.0,0.0,0.0
BKL_gen_01563,0.0,0.0,1.0,0.0,0.0
BKL_gen_01564,0.0,0.0,1.0,0.0,0.0
BKL_gen_01565,0.0,0.0,1.0,0.0,0.0
BKL_gen_01566,0.0,0.0,1.0,0.0,0.0
BKL_gen_01567,0.0,0.0,1.0,0.0,0.0
BKL_gen_01568,0.0,0.0,1.0,0.0,0.0
BKL_gen_01569,0.0,0.0,1.0,0.0,0.0
BKL_gen_01570,0.0,0.0,1.0,0.0,0.0
BKL_gen_01571,0.0,0.0,1.0,0.0,0.0
BKL_gen_01572,0.0,0.0,1.0,0.0,0.0
BKL_gen_01573,0.0,0.0,1.0,0.0,0.0
BKL_gen_01574,0.0,0.0,1.0,0.0,0.0
BKL_gen_01575,0.0,0.0,1.0,0.0,0.0
BKL_gen_01576,0.0,0.0,1.0,0.0,0.0
BKL_gen_01577,0.0,0.0,1.0,0.0,0.0
BKL_gen_01578,0.0,0.0,1.0,0.0,0.0
BKL_gen_01579,0.0,0.0,1.0,0.0,0.0
BKL_gen_01580,0.0,0.0,1.0,0.0,0.0
BKL_gen_01581,0.0,0.0,1.0,0.0,0.0
BKL_gen_01582,0.0,0.0,1.0,0.0,0.0
BKL_gen_01583,0.0,0.0,1.0,0.0,0.0
BKL_gen_01584,0.0,0.0,1.0,0.0,0.0
BKL_gen_01585,0.0,0.0,1.0,0.0,0.0
BKL_gen_01586,0.0,0.0,1.0,0.0,0.0
BKL_gen_01587,0.0,0.0,1.0,0.0,0.0
BKL_gen_01588,0.0,0.0,1.0,0.0,0.0
BKL_gen_01589,0.0,0.0,1.0,0.0,0.0
BKL_gen_01590,0.0,0.0,1.0,0.0,0.0
BKL_gen_01591,0.0,0.0,1.0,0.0,0.0
BKL_gen_01592,0.0,0.0,1.0,0.0,0.0
BKL_gen_01593,0.0,0.0,1.0,0.0,0.0
BKL_gen_01594,0.0,0.0,1.0,0.0,0.0
BKL_gen_01595,0.0,0.0,1.0,0.0,0.0
BKL_gen_01596,0.0,0.0,1.0,0.0,0.0
BKL_gen_01597,0.0,0.0,1.0,0.0,0.0
BKL_gen_01598,0.0,0.0,1.0,0.0,0.0
BKL_gen_01599,0.0,0.0,1.0,0.0,0.0
BKL_gen_01600,0.0,0.0,1.0,0.0,0.0
BKL_gen_01601,0.0,0.0,1.0,0.0,0.0
BKL_gen_01602,0.0,0.0,1.0,0.0,0.0
BKL_gen_01603,0.0,0.0,1.0,0.0,0.0
BKL_gen_01604,0.0,0.0,1.0,0.0,0.0
BKL_gen_01605,0.0,0.0,1.0,0.0,0.0
BKL_gen_01606,0.0,0.0,1.0,0.0,0.0
BKL_gen_01607,0.0,0.0,1.0,0.0,0.0
BKL_gen_01608,0.0,0.0,1.0,0.0,0.0
BKL_gen_01609,0.0,0.0,1.0,0.0,0.0
BKL_gen_01610,0.0,0.0,1.0,0.0,0.0
BKL_gen_01611,0.0,0.0,1.0,0.0,0.0
BKL_gen_01612,0.0,0.0,1.0,0.0,0.0
BKL_gen_01613,0.0,0.0,1.0,0.0,0.0
BKL_gen_01614,0.0,0.0,1.0,0.0,0.0
BKL_gen_01615,0.0,0.0,1.0,0.0,0.0
BKL_gen_01616,0.0,0.0,1.0,0.0,0.0
BKL_gen_01617,0.0,0.0,1.0,0.0,0.0
BKL_gen_01618,0.0,0.0,1.0,0.0,0.0
BKL_gen_01619,0.0,0.0,1.0,0.0,0.0
BKL_gen_01620,0.0,0.0,1.0,0.0,0.0
BKL_gen_01621,0.0,0.0,1.0,0.0,0.0
BKL_gen_01622,0.0,0.0,1.0,0.0,0.0
